tiplabel	gen	fam	ord	clade	higher	genes	samp	PC	Source_upham	ID_upham	extinct?	newSinceMSW3?	IFnew_Category	IFnew_GeoRegion	IFnew_Citation
Alcelaphus_buselaphus_BOVIDAE_CETARTIODACTYLA	Alcelaphus	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	4	sampled	PC20_Cetartiodactyla	IUCN	811	0	0	NA	NA	NA
Alces_alces_CERVIDAE_CETARTIODACTYLA	Alces	CERVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	5	sampled	PC20_Cetartiodactyla	IUCN	41782	0	0	NA	NA	NA
Alces_americanus_CERVIDAE_CETARTIODACTYLA	Alces	CERVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	4	sampled	PC20_Cetartiodactyla	IUCN	818	0	0	NA	NA	NA
Alionycteris_paucidentata_PTEROPODIDAE_CHIROPTERA	Alionycteris	PTEROPODIDAE	CHIROPTERA	Yinpterochiroptera	Laurasiatheria	5	sampled	PC19_Yinpterochiroptera	IUCN	843	0	0	NA	NA	NA
Allactaga_balikunica_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC8_Dipodidae	IUCN	851	0	0	NA	NA	NA
Allactaga_bullata_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	11	sampled	PC8_Dipodidae	IUCN	852	0	0	NA	NA	NA
Allactaga_elater_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	13	sampled	PC8_Dipodidae	IUCN	853	0	0	NA	NA	NA
Allactaga_euphratica_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC8_Dipodidae	IUCN	854	0	0	NA	NA	NA
Allactaga_firouzi_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC8_Dipodidae	IUCN	855	0	0	NA	NA	NA
Allactaga_hotsoni_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	11	sampled	PC8_Dipodidae	IUCN	856	0	0	NA	NA	NA
Allactaga_major_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	11	sampled	PC8_Dipodidae	IUCN	857	0	0	NA	NA	NA
Allactaga_severtzovi_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC8_Dipodidae	IUCN	858	0	0	NA	NA	NA
Allactaga_sibirica_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	13	sampled	PC8_Dipodidae	IUCN	859	0	0	NA	NA	NA
Allactaga_tetradactyla_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC8_Dipodidae	IUCN	850	0	0	NA	NA	NA
Allactaga_toussi_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC8_Dipodidae	newSp	100000007	0	1	deNovo	NA	"Darvish,__J.,__T.__Hajjar,__M.__Moghadam__Matin,__F.__Haddad,__and__S__Akbary.__2008.__New__Species__of__Five-Toed__Jerboa__(Rodentia:__Dipodidae,__Allactaginae)__from__North-East__Iran.__Journal__of__Sciences,__Islamic__Republic__of__Iran__19__(2)__103-109."
Allactaga_vinogradovi_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC8_Dipodidae	IUCN	860	0	0	NA	NA	NA
Allactaga_williamsi_DIPODIDAE_RODENTIA	Allactaga	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC8_Dipodidae	IUCN	136326	0	0	NA	NA	NA
Allactodipus_bobrinskii_DIPODIDAE_RODENTIA	Allactodipus	DIPODIDAE	RODENTIA	Mouse-related	Euarchontoglires	11	sampled	PC8_Dipodidae	IUCN	861	0	0	NA	NA	NA
Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES	Allenopithecus	CERCOPITHECIDAE	PRIMATES	Catarrhini	Euarchontoglires	10	sampled	PC5_Primates	IUCN	865	0	0	NA	NA	NA
Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES	Allocebus	CHEIROGALEIDAE	PRIMATES	Strepsirrhini	Euarchontoglires	1	sampled	PC5_Primates	IUCN	868	0	0	NA	NA	NA
Allocricetulus_curtatus_CRICETIDAE_RODENTIA	Allocricetulus	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	42640	0	0	NA	NA	NA
Allocricetulus_eversmanni_CRICETIDAE_RODENTIA	Allocricetulus	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	875	0	0	NA	NA	NA
Alouatta_arctoidea_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	136486	0	0	NA	NA	NA
Alouatta_belzebul_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	14	sampled	PC5_Primates	IUCN	39957	0	0	NA	NA	NA
Alouatta_caraya_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	15	sampled	PC5_Primates	IUCN	41545	0	0	NA	NA	NA
Alouatta_discolor_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	43912	0	0	NA	NA	NA
Alouatta_guariba_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	2	sampled	PC5_Primates	IUCN	39916	0	0	NA	NA	NA
Alouatta_juara_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	922	0	0	NA	NA	NA
Alouatta_macconnelli_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	1	sampled	PC5_Primates	IUCN	40642	0	0	NA	NA	NA
Alouatta_nigerrima_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	136332	0	0	NA	NA	NA
Alouatta_palliata_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	16	sampled	PC5_Primates	IUCN	39960	0	0	NA	NA	NA
Alouatta_pigra_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	1	sampled	PC5_Primates	IUCN	914	0	0	NA	NA	NA
Alouatta_puruensis_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	136787	0	0	NA	NA	NA
Alouatta_sara_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	19	sampled	PC5_Primates	IUCN	41546	0	0	NA	NA	NA
Alouatta_seniculus_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	3	sampled	PC5_Primates	IUCN	43929	0	0	NA	NA	NA
Alouatta_ululata_ATELIDAE_PRIMATES	Alouatta	ATELIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	918	0	0	NA	NA	NA
Alticola_albicaudus_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	948	0	0	NA	NA	NA
Alticola_argentatus_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	949	0	0	NA	NA	NA
Alticola_barakshin_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	950	0	0	NA	NA	NA
Alticola_lemminus_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	951	0	0	NA	NA	NA
Alticola_macrotis_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	952	0	0	NA	NA	NA
Alticola_montosa_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	953	0	0	NA	NA	NA
Alticola_olchonensis_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	136648	0	0	NA	NA	NA
Alticola_roylei_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	954	0	0	NA	NA	NA
Alticola_semicanus_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	955	0	0	NA	NA	NA
Alticola_stoliczkanus_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	956	0	0	NA	NA	NA
Alticola_strelzowi_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC12_Cricetidae	IUCN	958	0	0	NA	NA	NA
Alticola_tuvinicus_CRICETIDAE_RODENTIA	Alticola	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	959	0	0	NA	NA	NA
Amblysomus_corriae_CHRYSOCHLORIDAE_AFROSORICIDA	Amblysomus	CHRYSOCHLORIDAE	AFROSORICIDA	Afrotheria	Afroth.	0	imputed	PC2_Afrotheria	IUCN	62006	0	0	NA	NA	NA
Amblysomus_hottentotus_CHRYSOCHLORIDAE_AFROSORICIDA	Amblysomus	CHRYSOCHLORIDAE	AFROSORICIDA	Afrotheria	Afroth.	25	sampled	PC2_Afrotheria	IUCN	41316	0	0	NA	NA	NA
Amblysomus_marleyi_CHRYSOCHLORIDAE_AFROSORICIDA	Amblysomus	CHRYSOCHLORIDAE	AFROSORICIDA	Afrotheria	Afroth.	1	sampled	PC2_Afrotheria	IUCN	62007	0	0	NA	NA	NA
Amblysomus_robustus_CHRYSOCHLORIDAE_AFROSORICIDA	Amblysomus	CHRYSOCHLORIDAE	AFROSORICIDA	Afrotheria	Afroth.	0	imputed	PC2_Afrotheria	IUCN	62008	0	0	NA	NA	NA
Amblysomus_septentrionalis_CHRYSOCHLORIDAE_AFROSORICIDA	Amblysomus	CHRYSOCHLORIDAE	AFROSORICIDA	Afrotheria	Afroth.	1	sampled	PC2_Afrotheria	IUCN	62009	0	0	NA	NA	NA
Ametrida_centurio_PHYLLOSTOMIDAE_CHIROPTERA	Ametrida	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	6	sampled	PC16_PhyllostomidRelated	IUCN	1137	0	0	NA	NA	NA
Ammodillus_imbellis_MURIDAE_RODENTIA	Ammodillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	1140	0	0	NA	NA	NA
Ammodorcas_clarkei_BOVIDAE_CETARTIODACTYLA	Ammodorcas	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	0	imputed	PC20_Cetartiodactyla	IUCN	1141	0	0	NA	NA	NA
Ammospermophilus_harrisii_SCIURIDAE_RODENTIA	Ammospermophilus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	2	sampled	PC13_SquirrelRelated	IUCN	42399	0	0	NA	NA	NA
Ammospermophilus_interpres_SCIURIDAE_RODENTIA	Ammospermophilus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42451	0	0	NA	NA	NA
Ammospermophilus_leucurus_SCIURIDAE_RODENTIA	Ammospermophilus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42452	0	0	NA	NA	NA
Ammospermophilus_nelsoni_SCIURIDAE_RODENTIA	Ammospermophilus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	0	imputed	PC13_SquirrelRelated	IUCN	1149	0	0	NA	NA	NA
Ammotragus_lervia_BOVIDAE_CETARTIODACTYLA	Ammotragus	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	4	sampled	PC20_Cetartiodactyla	IUCN	1151	0	0	NA	NA	NA
Amorphochilus_schnablii_FURIPTERIDAE_CHIROPTERA	Amorphochilus	FURIPTERIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC16_PhyllostomidRelated	IUCN	1154	0	0	NA	NA	NA
Amphinectomys_savamis_CRICETIDAE_RODENTIA	Amphinectomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	136723	0	0	NA	NA	NA
Anathana_ellioti_TUPAIIDAE_SCANDENTIA	Anathana	TUPAIIDAE	SCANDENTIA	Scandentia	Euarchontoglires	0	imputed	PC4_Scandentia	IUCN	39593	0	0	NA	NA	NA
Andalgalomys_olrogi_CRICETIDAE_RODENTIA	Andalgalomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	1264	0	0	NA	NA	NA
Andalgalomys_pearsoni_CRICETIDAE_RODENTIA	Andalgalomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	4	sampled	PC12_Cricetidae	IUCN	1265	0	0	NA	NA	NA
Andinomys_edax_CRICETIDAE_RODENTIA	Andinomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	6	sampled	PC12_Cricetidae	IUCN	1271	0	0	NA	NA	NA
Anisomys_imitator_MURIDAE_RODENTIA	Anisomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC11_Muridae	IUCN	1307	0	0	NA	NA	NA
Anomalurus_beecrofti_ANOMALURIDAE_RODENTIA	Anomalurus	ANOMALURIDAE	RODENTIA	Mouse-related	Euarchontoglires	25	sampled	PC26_Anomaluromorpha	IUCN	44857	0	0	NA	NA	NA
Anomalurus_derbianus_ANOMALURIDAE_RODENTIA	Anomalurus	ANOMALURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC26_Anomaluromorpha	IUCN	1550	0	0	NA	NA	NA
Anomalurus_pelii_ANOMALURIDAE_RODENTIA	Anomalurus	ANOMALURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC26_Anomaluromorpha	IUCN	1551	0	0	NA	NA	NA
Anomalurus_pusillus_ANOMALURIDAE_RODENTIA	Anomalurus	ANOMALURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC26_Anomaluromorpha	IUCN	1553	0	0	NA	NA	NA
Anonymomys_mindorensis_MURIDAE_RODENTIA	Anonymomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	1559	0	0	NA	NA	NA
Anotomys_leander_CRICETIDAE_RODENTIA	Anotomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	1564	0	0	NA	NA	NA
Anoura_canishina_PHYLLOSTOMIDAE_CHIROPTERA	Anoura	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC16_PhyllostomidRelated	newSp	100000008	0	1	deNovo	Colombia	"Mantilla-Meluk,__H.__&__Baker,__R.J.__2010.__New__species__of__Anoura__(Chiroptera:__Phyllostomidae)__from__Colombia,__with__systematic__remarks__and__notes__on__the__distribution__of__the__A.__geoffroyi__complex.__Occasional__Papers,__Museum__of__Texas__Tech__University__292:1-19__[97]"
Anoura_caudifer_PHYLLOSTOMIDAE_CHIROPTERA	Anoura	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	11	sampled	PC16_PhyllostomidRelated	IUCN	1565	0	0	NA	NA	NA
Anoura_cultrata_PHYLLOSTOMIDAE_CHIROPTERA	Anoura	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	1	sampled	PC16_PhyllostomidRelated	IUCN	1566	0	0	NA	NA	NA
Anoura_fistulata_PHYLLOSTOMIDAE_CHIROPTERA	Anoura	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC16_PhyllostomidRelated	IUCN	136239	0	0	NA	NA	NA
Anoura_geoffroyi_PHYLLOSTOMIDAE_CHIROPTERA	Anoura	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	20	sampled	PC16_PhyllostomidRelated	IUCN	1567	0	0	NA	NA	NA
Anoura_latidens_PHYLLOSTOMIDAE_CHIROPTERA	Anoura	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	1	sampled	PC16_PhyllostomidRelated	IUCN	1568	0	0	NA	NA	NA
Anoura_luismanueli_PHYLLOSTOMIDAE_CHIROPTERA	Anoura	PHYLLOSTOMIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC16_PhyllostomidRelated	IUCN	1569	0	0	NA	NA	NA
Anourosorex_assamensis_SORICIDAE_EULIPOTYPHLA	Anourosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136802	0	0	NA	NA	NA
Anourosorex_schmidi_SORICIDAE_EULIPOTYPHLA	Anourosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136589	0	0	NA	NA	NA
Anourosorex_squamipes_SORICIDAE_EULIPOTYPHLA	Anourosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	7	sampled	PC15_Eulipotyphla	IUCN	41450	0	0	NA	NA	NA
Anourosorex_yamashinai_SORICIDAE_EULIPOTYPHLA	Anourosorex	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	5	sampled	PC15_Eulipotyphla	IUCN	136257	0	0	NA	NA	NA
Antechinomys_laniger_DASYURIDAE_DASYUROMORPHIA	Antechinomys	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	4	sampled	PC1_Marsupials	IUCN	1581	0	0	NA	NA	NA
Antechinus_adustus_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	0	imputed	PC1_Marsupials	IUCN	136555	0	0	NA	NA	NA
Antechinus_agilis_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	1	sampled	PC1_Marsupials	IUCN	1590	0	0	NA	NA	NA
Antechinus_argentus_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	0	imputed	PC1_Marsupials	newSp	100000009	0	1	deNovo	Australia__(Queensland)	"Baker,__A.M.,__Mutton,__T.Y.__&__Hines,__H.B.__2013.__A__new__dasyurid__marsupial__from__Kroombit__Tops,__south-east__Queensland,__Australia:__the__Silver-headed__Antechinus,__Antechinus__argentus__sp.__nov.__(Marsupialia:__Dasyuridae).__Zootaxa__3746__(2):__201â€“239."
Antechinus_arktos_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	0	imputed	PC1_Marsupials	newSp	100000010	0	1	deNovo	"Australia__(New__South__Wales,__Queensland)"	"Baker,__A.M.,__Mutton,__T.Y.,__Hines,__H.B.__&__van__Dyck,__S.__2014.__The__Black-tailed__Antechinus,__Antechinus__arktos__sp.__nov.:__a__new__species__of__carnivorous__marsupial__from__montane__regions__of__the__Tweed__Volcano__caldera,__eastern__Australia.__Zootaxa__3765:__100-133"
Antechinus_bellus_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	2	sampled	PC1_Marsupials	IUCN	40523	0	0	NA	NA	NA
Antechinus_flavipes_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	7	sampled	PC1_Marsupials	IUCN	40524	0	0	NA	NA	NA
Antechinus_godmani_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	5	sampled	PC1_Marsupials	IUCN	1583	0	0	NA	NA	NA
Antechinus_leo_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	1	sampled	PC1_Marsupials	IUCN	1584	0	0	NA	NA	NA
Antechinus_minimus_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	4	sampled	PC1_Marsupials	IUCN	40525	0	0	NA	NA	NA
Antechinus_mysticus_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	0	imputed	PC1_Marsupials	newSp	100000011	0	1	deNovo	Australia__(Queensland)	"Baker,__A.M.,__Mutton,__T.Y.__&__Van__Dyck,__S.__2012.__A__new__dasyurid__marsupial__from__eastern__Queensland,__Australia:__the__Buff-footed__Antechinus,__Antechinus__mysticus__sp.__nov.__(Marsupialia:__Dasyuridae).__Zootaxa__3515:1-37"
Antechinus_stuartii_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	2	sampled	PC1_Marsupials	IUCN	40526	0	0	NA	NA	NA
Antechinus_subtropicus_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	0	imputed	PC1_Marsupials	IUCN	136755	0	0	NA	NA	NA
Antechinus_swainsonii_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	5	sampled	PC1_Marsupials	IUCN	41508	0	0	NA	NA	NA
Antechinus_vandycki_DASYURIDAE_DASYUROMORPHIA	Antechinus	DASYURIDAE	DASYUROMORPHIA	Dasyuromorphia	Marsupialia	0	imputed	PC1_Marsupials	newSp	100000012	0	1	deNovo	Australia__(Tasmania)	"Baker,__A.M.,__Mutton,__T.Y.,__Mason,__E.D.__&__Gray,__E.L.__2015.__A__taxonomic__assessment__of__the__Australian__Dusky__Antechinus__Complex:__a__new__species,__the__Tasman__Peninsula__Dusky__Antechinus__(Antechinus__vandycki__sp.__nov.)__and__an__elevation__to__species__of__the__Mainland__Dusky__Antechinus__(Antechinus__swainsonii__mimetes__(Thomas)).__Memoirs__of__the__Queensland__Museum__â€“__Nature__59:__75-126__[181]"
Anthops_ornatus_HIPPOSIDERIDAE_CHIROPTERA	Anthops	HIPPOSIDERIDAE	CHIROPTERA	Yinpterochiroptera	Laurasiatheria	2	sampled	PC19_Yinpterochiroptera	IUCN	1620	0	0	NA	NA	NA
Antidorcas_marsupialis_BOVIDAE_CETARTIODACTYLA	Antidorcas	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	4	sampled	PC20_Cetartiodactyla	IUCN	1676	0	0	NA	NA	NA
Antilocapra_americana_ANTILOCAPRIDAE_CETARTIODACTYLA	Antilocapra	ANTILOCAPRIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	26	sampled	PC20_Cetartiodactyla	IUCN	1677	0	0	NA	NA	NA
Antilope_cervicapra_BOVIDAE_CETARTIODACTYLA	Antilope	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	4	sampled	PC20_Cetartiodactyla	IUCN	1681	0	0	NA	NA	NA
Antrozous_pallidus_VESPERTILIONIDAE_CHIROPTERA	Antrozous	VESPERTILIONIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	22	sampled	PC17_VespertilionidRelated	IUCN	1790	0	0	NA	NA	NA
Aonyx_capensis_MUSTELIDAE_CARNIVORA	Aonyx	MUSTELIDAE	CARNIVORA	Caniformes	Laurasiatheria	9	sampled	PC22_Carnivora	IUCN	1793	0	0	NA	NA	NA
Aonyx_cinerea_MUSTELIDAE_CARNIVORA	Aonyx	MUSTELIDAE	CARNIVORA	Caniformes	Laurasiatheria	8	sampled	PC22_Carnivora	IUCN	44166	0	0	NA	NA	NA
Aonyx_congicus_MUSTELIDAE_CARNIVORA	Aonyx	MUSTELIDAE	CARNIVORA	Caniformes	Laurasiatheria	0	imputed	PC22_Carnivora	IUCN	1794	0	0	NA	NA	NA
Aotus_azarae_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	15	sampled	PC5_Primates	IUCN	41539	0	0	NA	NA	NA
Aotus_brumbacki_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	39915	0	0	NA	NA	NA
Aotus_griseimembra_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	16	sampled	PC5_Primates	IUCN	1807	0	0	NA	NA	NA
Aotus_jorgehernandezi_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	136211	0	0	NA	NA	NA
Aotus_lemurinus_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	3	sampled	PC5_Primates	IUCN	1808	0	0	NA	NA	NA
Aotus_miconax_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	0	imputed	PC5_Primates	IUCN	1802	0	0	NA	NA	NA
Aotus_nancymaae_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	17	sampled	PC5_Primates	IUCN	41540	0	0	NA	NA	NA
Aotus_nigriceps_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	2	sampled	PC5_Primates	IUCN	41542	0	0	NA	NA	NA
Aotus_trivirgatus_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	18	sampled	PC5_Primates	IUCN	41543	0	0	NA	NA	NA
Aotus_vociferans_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	3	sampled	PC5_Primates	IUCN	41544	0	0	NA	NA	NA
Aotus_zonalis_AOTIDAE_PRIMATES	Aotus	AOTIDAE	PRIMATES	Platyrrhini	Euarchontoglires	3	sampled	PC5_Primates	IUCN	39953	0	0	NA	NA	NA
